image_date,minx,miny,maxx,maxy,MEAN_SOLAR_ZENITH_ANGLE,CLOUDY_PIXEL_PERCENTAGE,AREA,VEGETATION_PERCENTAGE,THIN_CIRRUS_PERCENTAGE
2023-12-11_03-35-18,103.80300470856416,9.86037752662954,104.17725512940856,10.854464395757088,39.0222699981028,32.495761,48PUS,12.43788,8.416835
2023-12-31_03-35-48,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,38.3618489590842,34.062919,48PVQ,3.008076,30.245483
2023-12-31_03-35-45,104.999726884972,8.052450962132822,105.99876650307654,9.046833369621034,37.8730919890028,34.390628,48PWQ,1.572414,16.902515
2023-12-31_03-35-34,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,39.1489707039375,35.211229,48PVR,9.862193,31.862146
2023-12-26_03-35-23,105.90956829950066,8.956011233038463,106.54936463060736,9.950253775617009,38.1125955963694,36.475855,48PXR,23.636493,7.047466
2023-12-18_03-25-16,106.3064165049929,9.857075849513782,106.9190801917226,10.851792182108122,39.6686890716703,37.4771,48PXS,25.832888,12.006152
2023-12-01_03-35-23,105.90956829950066,8.955984298600912,106.55593072680468,9.950253775617009,35.347048394416,38.054365,48PXR,15.173741,10.197453
2023-12-06_03-34-57,104.08369190750248,10.765771015142654,105.08946394179412,11.76000777534056,38.6861521969446,38.642678,48PVT,39.690626,25.977498
2023-12-11_03-35-00,104.0836646146154,10.76577099881297,105.08948704583928,11.760133245509548,39.3875181719961,40.204808,48PVT,23.975594,9.871558
2023-12-01_03-35-44,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,35.4031846501744,40.403634,48PVQ,1.715379,31.036898
2023-12-31_03-35-16,104.99972536932816,9.861014510703738,106.00427689411958,10.855571229031138,39.4648769683313,40.888304,48PWS,35.880429,3.035338
2023-12-01_03-35-08,105.91193437545276,9.859004871660142,106.76659311063618,10.854211396475144,36.173983576128,43.33415,48PXS,30.074921,5.477172
2023-12-11_03-35-32,103.60366023632824,8.955739987097319,104.17938983366636,9.950485237113282,38.217820887263,47.247761,48PUR,0.047718,46.974081
2023-12-11_03-35-26,104.99972617172784,8.9570263808174,106.00139103412452,9.951498048371398,37.3168468006474,47.682762,48PWR,26.269221,38.180229
2023-12-31_03-35-27,105.90956829950066,8.956047389101357,106.53842044766746,9.950253775617009,38.1978931033896,47.850618,48PXR,13.800995,5.294434
2024-01-30_03-35-24,105.90956829950066,8.955979305961382,106.55757228242231,9.950253775617009,35.4954752400122,0.001629,48PXR,34.504828,0.0
2024-01-27_03-25-15,106.31626411786384,9.857075849513782,106.9190801917226,10.85174309742994,38.3012806868886,0.019997,48PXS,44.275442,0.001668
2024-01-27_03-25-29,106.11694631550976,8.953454850958392,106.91356853559611,9.948830046936456,37.5854762969218,0.181986,48PXR,7.754873,1.5e-05
2024-01-25_03-34-51,105.91454112647963,10.76218291628027,106.92510452852471,11.758657843410626,37.8245901944532,0.208123,48PXT,68.922317,0.000131
2024-01-30_03-35-01,104.08367826105828,10.76577099881297,105.08948704583928,11.760133254715749,38.1012981130711,0.477158,48PVT,35.734922,0.01704
2024-01-25_03-34-54,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,38.3657782085873,0.560416,48PWT,61.356413,0.307663
2024-01-25_03-34-58,104.0837326696164,10.765771015142654,105.08948704583928,11.760133235380092,38.9177634101969,0.64275,48PVT,39.613274,0.120776
2024-01-25_03-35-05,105.91193437545276,9.85897385197521,106.77111027036015,10.854211396475144,37.0699383210555,0.737472,48PXS,72.898692,0.000421
2024-01-30_03-35-45,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,35.9513994555516,2.152548,48PVQ,4.175729,2.151353
2024-01-25_03-35-38,104.999726884972,8.052450962132822,105.99876650307654,9.046833369621034,36.1429136035778,2.153709,48PWQ,2.791938,0.037429
2024-01-25_03-35-23,104.99972617172784,8.9570263808174,106.00139103412452,9.951498048371398,36.8779906917679,6.11846,48PWR,44.568166,0.001918
2024-01-23_03-45-16,103.17035103578527,9.85756950139428,104.1754333760876,10.854464395757088,37.4812636213553,6.217757,48PUS,16.31324,0.726748
2024-01-08_03-45-12,103.17035103578527,9.85756950139428,104.17546086403938,10.854464395757088,38.9332349506737,6.914394,48PUS,18.806675,5.479531
2024-01-30_03-35-16,104.08464228812768,9.861265852254354,105.08920676455372,10.85557033221313,37.3776300038953,6.940561,48PVS,33.720303,6.815578
2024-01-30_03-35-42,104.999726884972,8.052450962132822,105.99876650307654,9.046833369621034,35.3544458887379,7.354786,48PWQ,2.811832,7.349265
2024-01-25_03-35-09,104.99972536932816,9.861014510703738,106.00427689411958,10.855571229031138,37.6188011457994,7.91009,48PWS,70.964712,1.622297
2024-01-22_03-25-09,106.32336992306386,9.857075849513782,106.9190801917226,10.851701946786124,39.0134721218002,9.103569,48PXS,38.722986,4.707097
2024-01-28_03-45-11,103.17035103578527,9.85756950139428,104.17554705210324,10.854464395757088,36.7183588889175,10.907382,48PUS,17.092957,10.265726
2024-01-15_03-34-57,104.08364423356682,10.76577099881297,105.08948704583928,11.76013322923739,40.114460370001,11.828941,48PVT,40.39773,11.759139
2024-01-25_03-35-20,105.90956829950066,8.955959508435427,106.56249729472287,9.950253775617009,36.3211509210233,14.228347,48PXR,30.003583,0.143279
2024-01-30_03-35-13,104.99972536932816,9.861014510703738,106.00427689411958,10.855571229031138,36.7978573794392,15.198825,48PWS,69.023901,15.10576
2024-01-22_03-25-24,106.12513176679543,8.953454850958392,106.91356853559611,9.948801605283697,38.2822144467871,15.21879,48PXR,6.563067,15.201889
2024-01-30_03-35-33,103.60311250899558,8.955737917270127,104.17938983366636,9.950485237113282,37.2590979573737,15.261321,48PUR,0.050387,15.261264
2024-01-30_03-34-54,105.91454112647963,10.76221377592888,106.92510452852471,11.758657843410626,36.9687053521618,16.28114,48PXT,57.613999,15.920956
2024-01-30_03-35-30,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,36.6611447618729,16.433562,48PVR,9.643459,16.430303
2024-01-30_03-34-58,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,37.5296872123629,16.464205,48PWT,48.460492,16.307954
2024-01-28_03-45-26,103.17560623948354,8.953902438142253,104.04348868930369,9.95012996313386,35.9765213771581,18.218657,48PUR,0.117927,18.212943
2024-01-10_03-35-24,105.90956829950066,8.95601293149596,106.54827024095542,9.950253775617009,37.9111497463743,18.227701,48PXR,29.897898,18.004598
2024-01-30_03-35-09,105.91193437545276,9.858996564801926,106.76508714105027,10.854211396475144,36.2287908168115,18.676335,48PXS,62.564713,18.414766
2024-01-30_03-35-27,104.99972617172784,8.9570263808174,106.00139103412452,9.951498048371398,36.0729280928578,19.299328,48PWR,35.508859,19.194727
2024-01-18_03-45-22,103.17560623948354,8.953902438142253,104.05078958142612,9.950150707627268,37.3640767016532,19.94072,48PUR,0.045647,13.256635
2024-01-08_03-45-27,103.17560615147838,8.953902438142253,104.03491772425392,9.950105325187794,38.1411298669068,20.023271,48PUR,0.169089,19.300629
2024-01-25_03-35-41,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,36.7191131986971,20.758414,48PVQ,1.488087,4.6e-05
2024-01-15_03-35-11,104.08464228812768,9.861265852254354,105.08920676455372,10.85557033221313,39.348743625196,20.883203,48PVS,31.852782,20.832568
2024-01-25_03-35-27,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,37.4458299349151,21.822669,48PVR,5.306767,4.6e-05
2024-01-23_03-45-30,103.17560579945784,8.953902438142253,104.03327444177803,9.95010057517813,36.7243547628697,22.579767,48PUR,0.02632,0.755675
2024-01-18_03-45-08,103.17035112378667,9.857569570335816,104.17563962452633,10.854464395757088,38.1338951049358,26.783204,48PUS,13.149281,24.440843
2024-01-02_03-25-28,106.10603204564808,8.953454850958392,106.91356853559611,9.948875753702678,39.5412559292296,27.275723,48PXR,1.389384,5.86884
2024-01-30_03-35-19,103.80244961689294,9.86037436517658,104.17725512940856,10.854464395757088,37.9671072396901,28.000149,48PUS,20.606185,26.637372
2024-01-15_03-35-08,104.99972536932816,9.861014510703738,106.00427689411958,10.855571229031138,38.826384512213,29.29258,48PWS,57.013893,21.615316
2024-01-15_03-35-15,103.80135367790588,9.860371724313518,104.17725530675244,10.854464395757088,39.8815003006462,30.673063,48PUS,31.034997,30.559638
2024-01-12_03-25-10,106.31407617724696,9.857075849513782,106.9190801917226,10.85175133359274,39.9730449260899,32.626516,48PXS,28.880027,23.705678
2024-01-25_03-35-12,104.08464228812768,9.861265852254354,105.08920676455372,10.85557033221313,38.1785650282682,32.830688,48PVS,29.151705,0.02202
2024-01-10_03-34-59,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,39.9747053301862,34.259987,48PWT,33.324033,18.579702
2024-01-10_03-35-28,104.99972617172784,8.9570263808174,106.00139103412452,9.951498048371398,38.4115723310444,34.587646,48PWR,25.673288,11.872708
2024-01-07_03-25-15,106.3064165049929,9.857075849513782,106.9190801917226,10.851792182108122,40.2153912797325,36.067533,48PXS,21.605043,19.717255
2024-01-10_03-34-55,105.91454112647963,10.762267070825942,106.92510452852471,11.758657843410626,39.4879959147081,36.580294,48PXT,26.465052,12.370344
2024-01-10_03-35-10,105.91193437545276,9.8590396512012,106.7557593203118,10.854211396475144,38.6973698469186,44.0799,48PXS,33.652368,10.76715
2024-01-15_03-35-40,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,37.8328582476125,44.121858,48PVQ,1.592304,36.143556
2024-01-15_03-34-53,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,39.5992597568106,44.966829,48PWT,36.918634,30.614513
2024-01-20_03-35-29,104.99972617172784,8.9570263808174,106.00139103412452,9.951498048371398,37.52580446849,46.159294,48PWR,22.541684,18.943454
2024-01-25_03-35-16,103.8030006406545,9.860376927704523,104.17725512940856,10.854464395757088,38.748264006808,46.685621,48PUS,19.378297,0.0
2024-01-15_03-35-29,103.6020274805174,8.955734502921608,104.17938983366636,9.950485237113282,39.1287033731854,46.910927,48PUR,0.050525,36.487734
2024-01-20_03-35-32,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,38.0737196764273,47.026306,48PVR,7.134917,28.640139
2024-01-13_03-45-15,103.17035103578527,9.85756950139428,104.1754333760876,10.854464395757088,38.6005755452898,48.098353,48PUS,4.84326,19.132903
2024-01-25_03-35-29,103.60311453990036,8.955738565861337,104.17938983366636,9.950485237113282,38.0236735937079,48.44633,48PUR,0.0,0.0
2024-01-15_03-34-50,105.91454112647963,10.762196322895054,106.92510452852471,11.758657843410626,39.0952080853789,49.263248,48PXT,35.341024,28.624639
2024-01-15_03-35-26,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,38.5883953724919,49.621212,48PVR,1.981357,44.255278
2024-02-11_03-25-13,106.3151731981388,9.857075849513782,106.9190801917226,10.851748589397262,35.4906627552306,0.027962,48PXS,44.40515,0.0
2024-02-29_03-34-59,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,30.4507167017608,0.247079,48PWT,43.068278,0.244186
2024-02-11_03-25-28,106.11585783084986,8.953454850958392,106.91356853559611,9.948834437555732,34.8340796407609,0.366563,48PXR,7.778782,0.000198
2024-02-14_03-35-30,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,33.6678704438155,0.423937,48PVR,9.607181,0.0
2024-02-14_03-34-58,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,34.3508669079848,0.583777,48PWT,50.724173,0.0
2024-02-29_03-35-02,104.08354861990452,10.76577099881297,105.08948704583928,11.760133252589604,31.1583132731059,0.69097,48PVT,27.035844,0.553377
2024-02-29_03-35-16,104.08464228812768,9.861265852254354,105.08920676455372,10.855570332213132,30.5760020315039,0.89657,48PVS,27.286714,0.877087
2024-02-29_03-34-55,105.91454112647963,10.76224461113543,106.92510452852471,11.758657843410626,29.7518764848546,0.97008,48PXT,66.159791,0.245593
2024-02-01_03-25-12,106.31626429748394,9.857075849513782,106.9190801917226,10.85174309742994,37.4830721811368,1.127206,48PXS,41.362646,0.709789
2024-02-14_03-35-33,103.59547546939108,8.955709720705537,104.17938983366636,9.950485237113282,34.3320587898381,1.498049,48PUR,0.049207,0.0
2024-02-29_03-35-20,103.79698239097682,9.860356202595838,104.17725512940856,10.854464395757088,31.3015897453299,1.651172,48PUS,29.431358,1.388479
2024-02-14_03-35-45,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,33.0231390785962,2.458671,48PVQ,3.137146,0.000163
2024-02-24_03-35-34,103.59383433911046,8.95570214180413,104.17938983366636,9.950485237113282,31.9799053669456,2.69798,48PUR,0.024656,0.000293
2024-02-14_03-34-54,105.91454112647963,10.762235299251818,106.92510452852471,11.758657843410626,33.7244976360119,2.815157,48PXT,67.3253,1.939135
2024-02-04_03-35-31,103.59984067381995,8.95572620406809,104.17938983366636,9.950485237113282,36.3897607362693,2.864992,48PUR,0.051407,0.087123
2024-02-14_03-35-16,104.08464228812768,9.861265852254354,105.08920676455372,10.855570332213132,34.3224977798311,3.00784,48PVS,29.77412,0.000335
2024-02-14_03-35-13,104.99972536932816,9.861014510703738,106.00427689411958,10.855571229031138,33.6767052946509,3.709288,48PWS,77.5464,0.000581
2024-02-17_03-45-14,103.17035112378667,9.85756950139428,104.17547052915916,10.854464395757088,32.4572161162457,3.737321,48PUS,16.405648,2.1e-05
2024-02-12_03-45-17,103.17035103578527,9.85756950139428,104.17537928690766,10.854464395757088,33.6572551528864,4.102059,48PUS,18.733583,4.099519
2024-02-19_03-34-58,105.91454112647963,10.76228960826579,106.92510452852471,11.758657843410626,32.447269378428,4.128123,48PXT,62.506342,0.690446
2024-02-14_03-35-01,104.08355207581891,10.765771015142654,105.08948704583928,11.76013322798418,34.9872077068414,4.537103,48PVT,27.389944,0.000197
2024-02-24_03-35-46,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,30.681046962412,5.160739,48PVQ,2.462165,0.0
2024-02-26_03-25-30,106.11203463477744,8.953454850958392,106.91356853559611,9.948851882902318,31.3147712296667,5.191797,48PXR,6.455484,3.117668
2024-02-04_03-34-53,105.91454112647963,10.762208643029286,106.92510452852471,11.758657843410626,36.0000971647215,5.491885,48PXT,59.90811,0.0
2024-02-14_03-35-27,104.99972617172784,8.9570263808174,106.00139103412452,9.951498048371398,33.0123875818971,5.862559,48PWR,40.83932,0.000123
2024-02-12_03-45-32,103.17560615147838,8.953902438142253,104.02834710216904,9.950086266356012,32.9714909489078,5.901996,48PUR,0.159401,5.115525
2024-02-22_03-45-31,103.17560615147838,8.953902438142253,104.02925928374714,9.950088977399242,30.5372805905574,6.2728,48PUR,0.085065,0.0
2024-02-14_03-35-24,105.90956829950066,8.955991467485775,106.55428918381033,9.950253775617009,32.3667426842364,6.396464,48PXR,29.370832,0.0
2024-02-04_03-35-29,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,35.7704573736905,6.89927,48PVR,6.863972,0.197932
2024-02-26_03-25-15,106.3107946696916,9.857075849513782,106.9190801917226,10.851767685582764,31.8890303871219,7.003204,48PXS,34.301317,0.778899
2024-02-14_03-35-09,105.91193437545276,9.85901156602685,106.76124625815756,10.854211396475144,33.0408315691008,7.20691,48PXS,68.674797,2.736639
2024-02-19_03-35-36,103.5900147975563,8.95568757837212,104.17938983366636,9.950485237113282,33.1740744647431,7.391019,48PUR,0.042439,0.0
2024-02-14_03-35-42,104.999726884972,8.052450962132822,105.99876650307654,9.046833369621034,32.3576879219556,7.843013,48PWQ,2.115866,6.047797
2024-02-29_03-35-10,105.91193437545276,9.859018969776038,106.760126144362,10.854211396475144,29.1479462194805,8.442374,48PXS,64.30741,3.291102
2024-02-29_03-35-13,104.99972536932816,9.861014510703738,106.00427689411958,10.855571229031138,29.8577189727951,9.236841,48PWS,64.917505,8.620791
2024-02-04_03-34-56,104.99972447777296,10.765496068187831,106.00743126841935,11.760133988205896,36.582114956481,9.463008,48PWT,49.740815,0.000219
2024-02-04_03-35-14,104.08464228812768,9.861265852254354,105.08920676455372,10.855570332213132,36.4685165878135,10.838006,48PVS,26.912227,0.000179
2024-02-29_03-35-31,104.087272727106,8.95725437122164,105.0889503905584,9.9514972213457,30.0083591449714,12.073895,48PVR,5.861576,5.954655
2024-02-17_03-45-29,103.17560579945784,8.953902438142253,104.03655677408544,9.950110069167271,31.7951996199142,12.534043,48PUR,0.068746,0.0
2024-02-14_03-35-19,103.794250850692,9.860346401579434,104.17725512940856,10.854464395757088,34.9770951215868,12.791358,48PUS,21.935372,0.0
2024-02-27_03-45-30,103.17560615147838,8.953902438142253,104.03108525925364,9.950094224077407,29.2467058167986,12.884396,48PUR,0.048979,0.018228
2024-02-09_03-35-44,104.999726884972,8.052450962132822,105.99876650307654,9.046833369621034,33.4447334185962,13.020346,48PWQ,0.110401,0.000106
2024-02-01_03-25-27,106.11694604634864,8.953454850958392,106.91356853559611,9.948830046936456,36.7849734839418,13.547054,48PXR,6.130904,9.945695
2024-02-02_03-45-28,103.17560623948354,8.953902545847505,104.04422060398292,9.950132080689974,35.0844414547914,14.22341,48PUR,0.031806,1.80714
2024-02-19_03-35-48,104.08966492388936,8.052655568438503,105.0887172101058,9.04683266589854,31.8687560709904,14.722486,48PVQ,1.843683,0.154817
2024-02-09_03-35-04,104.08343909404702,10.76577099881297,105.08948704583928,11.760133249824438,36.1198142682973,16.255559,48PVT,13.303976,0.094661
2024-02-24_03-35-42,104.999726884972,8.052450962132822,105.99876650307654,9.046833369621034,29.966334693039,16.701743,48PWQ,1.659686,0.000365
