province,date,precipitation,minx,miny,maxx,maxy
Ben Tre,2019-03-25,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-25,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-25,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-25,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-25,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-25,0.3735108417030045,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-25,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-25,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-25,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-25,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-25,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-03-26,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-03-26,1.3029788266038,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-03-26,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-26,1.1110617550047168,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-26,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-26,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-26,0.0509298814776521,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-26,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-26,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-26,0.1970780181018647,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-26,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-26,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-26,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-03-27,0.0179145302982546,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-03-27,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-03-27,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-27,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-27,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-27,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-27,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-27,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-27,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-27,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-27,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-27,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-27,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-03-28,0.6261267462907314,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-03-28,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-03-28,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-28,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-28,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-28,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-28,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-28,0.0038781647738527,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-28,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-28,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-28,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-28,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-28,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-03-29,0.1194541923080459,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-03-29,0.3467191640026165,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-03-29,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-29,4.449836450312492,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-29,5.726964815808195,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-29,0.4457817602305015,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-29,0.6240853721862816,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-29,0.1911855761007623,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-29,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-29,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-29,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-29,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-29,0.183958334870055,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-03-30,0.3841945021462739,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-03-30,1.953415314458452,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-03-30,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-30,0.4263104230498822,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-30,0.0530288370291501,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-30,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-30,0.4897623879302535,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-30,3.553715760543036,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-30,1.0517888568862743,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-30,0.2098024253580938,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-30,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-30,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-30,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-03-31,8.242456206056703,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-03-31,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-03-31,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-03-31,0.1896192849745485,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-03-31,1.4257771533082713,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-03-31,1.175728513820117,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-03-31,0.0961422876352218,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-03-31,2.5379287923702902,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-03-31,0.807762688052744,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-03-31,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-03-31,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-03-31,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-03-31,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-01,5.665135464473798,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-01,0.0137039014888259,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-01,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-01,0.0002031931845063,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-01,1.0065603686726396,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-01,1.363542672157937,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-01,0.581797207263554,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-01,4.785642957034276,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-01,0.8752277791468197,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-01,0.5572986868170828,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-01,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-01,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-01,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-02,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-02,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-02,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-02,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-02,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-02,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-02,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-02,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-02,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-02,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-02,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-02,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-02,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-03,7.158718292393721,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-03,0.002264939614062,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-03,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-03,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-03,5.129904832813672,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-03,7.28358218306475,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-03,1.2997417378106135,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-03,3.626273242649219,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-03,3.64773537531942,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-03,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-03,0.7291323682346117,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-03,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-03,0.4853716336094256,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-04,8.121107374886838,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-04,0.8837131076578828,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-04,0.0015781412386877,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-04,0.8859950833409993,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-04,6.238638630971505,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-04,4.103424173006538,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-04,7.262271861373549,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-04,7.436337259342585,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-04,1.767748236464818,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-04,0.9912671489585656,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-04,0.2571079708354997,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-04,0.0220260895662518,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-04,2.0960715072484897,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-05,0.7399866717070905,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-05,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-05,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-05,0.6315992794741744,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-05,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-05,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-05,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-05,2.0013502124472544,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-05,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-05,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-05,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-05,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-05,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-06,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-06,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-06,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-06,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-06,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-06,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-06,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-06,0.0043325806456903,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-06,0.0549471951318947,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-06,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-06,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-06,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-06,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-07,0.2849850411376619,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-07,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-07,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-07,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-07,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-07,0.3475961877303191,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-07,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-07,0.711256685744798,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-07,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-07,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-07,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-07,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-07,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-08,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-08,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-08,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-08,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-08,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-08,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-08,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-08,0.1666015098496288,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-08,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-08,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-08,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-08,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-08,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-09,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-09,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-09,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-09,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-09,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-09,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-09,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-09,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-09,0.158591663779511,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-09,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-09,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-09,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-09,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-10,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-10,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-10,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-10,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-10,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-10,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-10,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-10,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-10,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-10,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-10,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-10,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-10,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-11,4.07320248444171,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-11,3.0493827962875373,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-11,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-11,8.321802287383917,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-11,0.8894163462640825,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-11,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-11,2.4275469793679147,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-11,7.338293191479567,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-11,0.7934273165171859,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-11,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-11,0.0141997274190737,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-11,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-11,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-12,3.0158199074248704,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-12,0.0036424791408035,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-12,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-12,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-12,3.3859103156154844,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-12,0.0231400094579779,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-12,0.3467879248457895,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-12,8.895327986138025,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-12,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-12,0.0270191256850203,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-12,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-12,0.0006324727045525,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-12,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-13,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-13,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-13,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-13,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-13,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-13,0.0,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-13,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-13,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-13,0.0,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-13,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-13,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-13,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-13,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-14,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-14,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-14,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
Ca Mau,2019-04-14,0.0,104.52285371840746,8.410881255220625,105.41919102263952,9.561159869216205
Can Tho city,2019-04-14,0.0,105.22551888133968,9.920032814736352,105.81443674963094,10.325998260551987
Dong Thap,2019-04-14,0.7152516190795258,105.1852665822807,10.134198983606884,105.94174409564891,10.973250132078466
Hau Giang,2019-04-14,0.0,105.3286667510096,9.58245212371618,105.89689452564392,10.024469393813913
Kien Giang,2019-04-14,0.0,103.45860895043066,9.285337707844768,105.53917643483103,10.540770860075064
Long An,2019-04-14,1.1360735763333611,105.5000522864946,10.39429836911349,106.7465360113959,11.03223963092016
Soc Trang,2019-04-14,0.0,105.544487281219,9.222357422604045,106.29362067441704,9.935960704508396
Tien Giang,2019-04-14,0.0,105.81575220542813,10.201914891785597,106.78444735953131,10.587390759284457
Tra Vinh,2019-04-14,0.0,105.95179045022628,9.525955255052375,106.57993068474764,10.08155034080138
Vinh Long,2019-04-14,0.0,105.68251872426956,9.881631018924145,106.28965209076,10.33212058754154
An Giang,2019-04-15,0.0,104.778770446599,10.183177730593927,105.5755315150172,10.96156729626376
Bac Lieu,2019-04-15,0.0,105.2320781910786,9.015620078159596,105.86004447827872,9.636871003685163
Ben Tre,2019-04-15,0.0,106.028121331805,9.800894496376742,106.79137678166472,10.339995403704991
